team,season,week,total_yards,def_yards_allowed,turnovers,possession_time,pass_yards,rush_yards,third_down_pct,redzone_pct,point_diff,ypp,result,is_champion
Texans,2005,17,284,324,2,1625,196,88,0.26666666666666666,0.0,-3,4.655737704918033,0,0
Texans,2005,16,370,448,1,1662,263,107,0.5384615384615384,0.0,-18,5.967741935483871,0,0
Texans,2005,15,253,301,2,1944,134,119,0.3333333333333333,0.0,11,3.563380281690141,1,0
Texans,2005,14,234,301,0,1718,82,152,0.14285714285714285,0.0,-3,4.0344827586206895,0,0
Texans,2005,13,298,238,2,2029,133,165,0.4,0.0,-1,3.9210526315789473,0,0
Texans,2005,12,412,429,2,2094,288,124,0.5384615384615384,0.0,-6,5.971014492753623,0,0
Texans,2005,11,259,446,3,1382,181,78,0.09090909090909091,0.0,-28,4.625,0,0
Texans,2005,10,209,419,0,1645,126,83,0.3076923076923077,0.0,-14,4.019230769230769,0,0
Texans,2005,9,279,312,1,1856,191,88,0.3333333333333333,0.0,-7,4.728813559322034,0,0
Texans,2005,8,237,325,1,1856,120,117,0.375,0.0,3,4.016949152542373,1,0
Titans,2005,17,270,335,2,1549,171,99,0.42857142857142855,0.0,-27,4.354838709677419,0,0
Titans,2005,16,234,322,3,1908,142,92,0.25,0.0,-14,3.5454545454545454,0,0
Titans,2005,15,417,459,0,1776,336,81,0.36363636363636365,0.0,-4,6.415384615384616,0,0
Titans,2005,14,301,234,0,1882,208,93,0.21428571428571427,0.0,3,5.016666666666667,1,0
Titans,2005,13,260,292,1,1977,207,53,0.16666666666666666,0.0,-32,4.126984126984127,0,0
Titans,2005,12,461,261,1,1904,343,118,0.1875,0.0,11,6.779411764705882,1,0
Titans,2005,11,254,295,1,1686,191,63,0.38461538461538464,0.0,-3,4.703703703703703,0,0
Titans,2005,9,323,441,1,1656,225,98,0.3333333333333333,0.0,-6,4.82089552238806,0,0
Titans,2005,8,326,324,2,2137,186,140,0.5882352941176471,0.0,-9,4.591549295774648,0,0
Titans,2005,7,348,173,3,2010,258,90,0.29411764705882354,0.0,-10,4.578947368421052,0,0
Vikings,2005,17,396,251,0,1592,247,149,0.5,0.0,24,6.827586206896552,1,0
Vikings,2005,16,262,367,1,1614,220,42,0.3333333333333333,0.0,-7,4.943396226415095,0,0
Vikings,2005,15,185,275,3,1392,131,54,0.25,0.0,-15,3.7755102040816326,0,0
Vikings,2005,14,259,337,2,1571,146,113,0.16666666666666666,0.0,14,4.796296296296297,1,0
Vikings,2005,13,345,223,0,1841,242,103,0.2727272727272727,0.0,5,6.052631578947368,1,0
Vikings,2005,12,281,262,2,1936,200,81,0.5,0.0,12,4.60655737704918,1,0
Vikings,2005,11,331,236,2,2253,171,160,0.4,0.0,3,4.597222222222222,1,0
Vikings,2005,10,137,405,1,1465,125,12,0.13333333333333333,0.0,3,2.4464285714285716,1,0
Vikings,2005,9,285,289,1,1779,121,164,0.25,0.0,13,4.75,1,0
Vikings,2005,8,253,449,0,1449,171,82,0.38461538461538464,0.0,-25,4.685185185185185,0,0
49ers,2006,17,360,325,1,2338,171,189,0.45,0.0,3,4.7368421052631575,1,0
49ers,2006,16,223,372,2,1340,174,49,0.2222222222222222,0.6666666666666666,-6,4.955555555555556,0,0
49ers,2006,15,390,300,0,1864,162,228,0.4117647058823529,0.75,10,6.190476190476191,1,0
49ers,2006,14,340,420,3,1589,194,146,0.25,0.4,-11,6.181818181818182,0,0
49ers,2006,13,202,375,3,1361,145,57,0.2727272727272727,0.0,-24,4.297872340425532,0,0
49ers,2006,12,319,349,3,1766,148,171,0.45454545454545453,0.6666666666666666,-3,5.696428571428571,0,0
49ers,2006,11,416,303,1,2172,154,262,0.23076923076923078,0.4,6,6.933333333333334,1,0
49ers,2006,10,315,251,1,2329,117,198,0.5263157894736842,0.0,6,4.632352941176471,1,0
49ers,2006,9,133,238,1,1515,91,42,0.23076923076923078,0.0,6,2.66,1,0
49ers,2006,8,248,402,5,1375,121,127,0.3,0.5,-31,5.391304347826087,0,0
Bears,2006,17,316,373,6,1384,181,135,0.15384615384615385,0.0,-19,5.851851851851852,0,0
Bears,2006,16,354,327,0,2083,238,116,0.35294117647058826,0.5,5,4.597402597402597,1,0
Bears,2006,15,446,357,1,2516,312,134,0.3125,0.6,3,5.439024390243903,1,0
Bears,2006,14,372,433,0,1599,200,172,0.5,0.6666666666666666,15,6.526315789473684,1,0
Bears,2006,13,107,346,5,1239,24,83,0.18181818181818182,0.0,10,2.3777777777777778,1,0
Bears,2006,12,324,352,4,1862,171,153,0.4375,0.3333333333333333,-4,4.563380281690141,0,0
Bears,2006,11,284,264,0,1686,111,173,0.2857142857142857,0.0,10,4.896551724137931,1,0
Bears,2006,10,352,249,3,1966,234,118,0.5,1.0,18,4.957746478873239,1,0
Bears,2006,9,292,298,6,1806,189,103,0.3125,0.0,-18,4.0,0,0
Bears,2006,8,402,248,0,2225,257,145,0.5,0.5714285714285714,31,5.911764705882353,1,0
Bengals,2006,17,295,482,0,1252,251,44,0.38461538461538464,0.5,-6,5.462962962962963,0,0
Bengals,2006,16,343,287,4,1809,194,149,0.4,0.75,-1,4.5131578947368425,0,0
Bengals,2006,15,278,394,1,1616,145,133,0.18181818181818182,0.25,-18,4.483870967741935,0,0
Bengals,2006,14,439,223,4,2145,303,136,0.6363636363636364,0.8,17,6.455882352941177,1,0
Bengals,2006,13,294,316,0,1751,227,67,0.3076923076923077,0.0,6,5.157894736842105,1,0
Bengals,2006,12,388,203,1,2270,300,88,0.5,0.8,30,5.388888888888889,1,0
Bengals,2006,11,385,595,1,1587,266,119,0.36363636363636365,0.3333333333333333,15,7.12962962962963,1,0
Bengals,2006,10,545,431,1,1878,417,128,0.4166666666666667,0.6,-8,7.569444444444445,0,0
Bengals,2006,9,275,374,3,1356,182,93,0.1,0.5,-6,5.5,0,0
Bengals,2006,8,331,420,1,1372,258,73,0.4,0.6666666666666666,-2,5.910714285714286,0,0
Bills,2006,17,253,327,3,1419,214,39,0.38461538461538464,0.0,-12,4.865384615384615,0,0
Bills,2006,16,368,396,2,1602,251,117,0.2,0.2,-1,6.032786885245901,0,0
Bills,2006,15,286,212,2,1900,186,100,0.4,0.0,21,4.8474576271186445,1,0
Bills,2006,14,318,275,1,1672,144,174,0.36363636363636365,0.3333333333333333,18,6.115384615384615,1,0
Bills,2006,13,230,335,4,1537,167,63,0.47058823529411764,1.0,-3,3.59375,0,0
Bills,2006,12,241,323,1,1670,169,72,0.3,0.5,3,4.7254901960784315,1,0
Bills,2006,11,403,394,1,1655,333,70,0.2857142857142857,1.0,3,6.60655737704918,1,0
Bills,2006,10,162,384,0,1572,51,111,0.35714285714285715,0.0,-1,3.4468085106382977,0,0
Bills,2006,9,184,427,0,1539,64,120,0.18181818181818182,0.5,14,3.8333333333333335,1,0
Bills,2006,7,255,265,4,1700,180,75,0.3333333333333333,0.0,-22,4.903846153846154,0,0
Broncos,2006,17,325,360,3,2046,210,115,0.23076923076923078,0.25,-3,5.078125,0,0
Broncos,2006,16,287,343,2,1791,160,127,0.38461538461538464,0.6666666666666666,1,4.783333333333333,1,0
Broncos,2006,15,362,295,2,2032,256,106,0.5,0.5,17,5.171428571428572,1,0
Broncos,2006,14,328,419,1,1754,166,162,0.2,0.3333333333333333,-28,5.290322580645161,0,0
Broncos,2006,13,302,270,5,1769,121,181,0.2857142857142857,0.5,-3,5.206896551724138,0,0
Broncos,2006,12,244,382,1,1498,206,38,0.3333333333333333,0.5,-9,4.280701754385965,0,0
Broncos,2006,11,326,342,1,1849,168,158,0.4,0.6666666666666666,-8,5.015384615384615,0,0
Broncos,2006,10,264,244,3,1815,201,63,0.21428571428571427,0.5,4,4.47457627118644,1,0
Broncos,2006,9,336,499,0,1527,221,115,0.25,0.75,11,6.588235294117647,1,0
Broncos,2006,8,396,437,1,1863,169,227,0.6363636363636364,1.0,-3,6.827586206896552,0,0
Browns,2006,17,306,179,3,2286,179,127,0.4166666666666667,0.0,-8,4.78125,0,0
Browns,2006,16,187,355,4,1364,96,91,0.3333333333333333,0.0,-15,3.6666666666666665,0,0
Browns,2006,15,236,373,2,1788,168,68,0.0,1.0,-10,4.290909090909091,0,0
Browns,2006,14,294,528,2,1273,276,18,0.25,0.0,-20,6.125,0,0
Browns,2006,13,438,417,2,2094,288,150,0.6363636363636364,0.8,3,6.84375,1,0
Browns,2006,12,203,388,5,1330,152,51,0.3333333333333333,0.0,-30,4.319148936170213,0,0
Browns,2006,11,302,338,2,1933,203,99,0.4666666666666667,0.0,-4,4.950819672131147,0,0
Browns,2006,10,236,343,2,1898,145,91,0.14285714285714285,1.0,4,4.37037037037037,1,0
Browns,2006,9,293,381,2,1974,209,84,0.4117647058823529,0.16666666666666666,-7,3.8552631578947367,0,0
Browns,2006,8,267,193,1,2111,120,147,0.4117647058823529,0.3333333333333333,7,4.171875,1,0
Buccaneers,2006,17,287,344,2,1360,177,110,0.3333333333333333,0.3333333333333333,-16,5.857142857142857,0,0
Buccaneers,2006,16,355,187,2,2236,202,153,0.47058823529411764,0.16666666666666666,15,4.863013698630137,1,0
Buccaneers,2006,15,357,446,2,1767,300,57,0.3333333333333333,1.0,-3,5.3283582089552235,0,0
Buccaneers,2006,14,272,280,2,1771,192,80,0.47058823529411764,0.0,-11,4.059701492537314,0,0
Buccaneers,2006,13,254,267,4,1861,144,110,0.5,0.0,-17,3.681159420289855,0,0
Buccaneers,2006,12,211,435,2,1363,110,101,0.5,1.0,-28,4.688888888888889,0,0
Buccaneers,2006,11,359,252,2,2161,178,181,0.46153846153846156,0.25,3,5.698412698412699,1,0
Buccaneers,2006,10,222,318,4,1604,153,69,0.23076923076923078,0.5,-14,3.8947368421052633,0,0
Buccaneers,2006,9,226,363,1,1359,158,68,0.2857142857142857,1.0,-17,4.264150943396227,0,0
Buccaneers,2006,8,174,251,1,1462,134,40,0.125,0.0,-14,2.761904761904762,0,0
Cardinals,2006,17,444,387,1,1588,346,98,0.45454545454545453,0.4,-7,8.072727272727272,0,0
Cardinals,2006,16,372,223,1,2260,249,123,0.5,0.3333333333333333,6,5.391304347826087,1,0
Cardinals,2006,15,295,362,2,1568,195,100,0.3333333333333333,0.3333333333333333,-17,5.086206896551724,0,0
Cardinals,2006,14,345,348,1,2079,232,113,0.46153846153846156,0.6666666666666666,6,5.149253731343284,1,0
Cardinals,2006,13,316,394,0,1901,179,137,0.5384615384615384,0.5714285714285714,14,5.096774193548387,1,0
Cardinals,2006,12,412,412,5,1408,395,17,0.2222222222222222,0.25,-5,7.103448275862069,0,0
Cardinals,2006,11,338,281,0,1843,228,110,0.4166666666666667,0.6666666666666666,7,5.728813559322034,1,0
Cardinals,2006,10,295,434,3,1665,209,86,0.4666666666666667,0.5,-17,4.916666666666667,0,0
Cardinals,2006,8,218,383,1,1581,132,86,0.42857142857142855,1.0,-17,3.40625,0,0
Cardinals,2006,7,224,395,2,1379,174,50,0.09090909090909091,0.0,-13,4.072727272727272,0,0
Chargers,2006,17,387,444,1,2012,218,169,0.4,0.3333333333333333,7,6.241935483870968,1,0
Chargers,2006,16,340,314,0,1629,172,168,0.25,1.0,3,5.3125,1,0
Chargers,2006,15,353,241,2,1694,88,265,0.15384615384615385,0.3333333333333333,11,5.603174603174603,1,0
Chargers,2006,14,419,328,1,1846,276,143,0.6153846153846154,0.75,28,6.983333333333333,1,0
Chargers,2006,13,335,230,2,2063,138,197,0.3076923076923077,0.6666666666666666,3,5.0,1,0
Chargers,2006,12,260,245,1,1655,150,110,0.18181818181818182,1.0,7,4.482758620689655,1,0
Chargers,2006,11,342,326,2,1751,217,125,0.6666666666666666,1.0,8,6.107142857142857,1,0
Chargers,2006,10,431,545,0,1722,324,107,0.6428571428571429,1.0,8,6.630769230769231,1,0
Chargers,2006,9,381,293,1,1626,191,190,0.3,0.6666666666666666,7,7.055555555555555,1,0
Chargers,2006,8,419,412,0,1854,203,216,0.5384615384615384,0.6666666666666666,14,7.101694915254237,1,0
Chiefs,2006,17,395,397,3,1838,225,170,0.4375,1.0,5,5.8088235294117645,1,0
Chiefs,2006,16,292,307,1,1816,142,150,0.2857142857142857,0.5,11,4.5625,1,0
Chiefs,2006,15,241,353,2,1906,151,90,0.26666666666666666,0.0,-11,3.5441176470588234,0,0
Chiefs,2006,14,276,376,3,1591,141,135,0.47058823529411764,0.5,-10,4.451612903225806,0,0
Chiefs,2006,13,417,438,2,1961,293,124,0.6923076923076923,1.0,-3,6.318181818181818,0,0
Chiefs,2006,12,382,244,1,2102,159,223,0.4,0.2,9,5.96875,1,0
Chiefs,2006,11,292,326,0,1646,92,200,0.45454545454545453,0.5,4,5.3090909090909095,1,0
Chiefs,2006,10,265,306,0,1450,185,80,0.21428571428571427,0.5,-3,4.416666666666667,0,0
Chiefs,2006,9,317,452,0,1520,131,186,0.4166666666666667,1.0,14,6.469387755102041,1,0
Chiefs,2006,8,499,240,3,2535,308,191,0.46153846153846156,0.6666666666666666,7,6.3164556962025316,1,0
Colts,2006,17,399,354,1,1848,282,117,0.5714285714285714,0.6666666666666666,5,5.867647058823529,1,1
Colts,2006,16,319,354,1,1441,205,114,0.75,0.6666666666666666,-3,7.088888888888889,0,1
Colts,2006,15,394,278,1,1984,282,112,0.5,0.8,18,5.96969696969697,1,1
Colts,2006,14,339,447,1,1703,305,34,0.4375,1.0,-27,4.708333333333333,0,1
Colts,2006,13,451,382,2,1855,351,100,0.5833333333333334,0.5,-3,7.912280701754386,0,1
Colts,2006,12,420,300,1,1818,183,237,0.7,1.0,24,6.885245901639344,1,1
Colts,2006,11,335,342,4,1578,247,88,0.5384615384615384,0.3333333333333333,-7,5.234375,0,1
Colts,2006,10,384,162,2,2028,236,148,0.375,0.6666666666666666,1,5.647058823529412,1,1
Colts,2006,9,354,349,2,1766,301,53,0.5,0.5,7,5.53125,1,1
Colts,2006,8,437,396,0,1737,345,92,0.6363636363636364,0.6,3,7.283333333333333,1,1
Commanders,2006,17,393,355,2,1916,265,128,0.45454545454545453,0.75,-6,6.338709677419355,0,0
Commanders,2006,16,336,579,1,1796,160,176,0.3333333333333333,1.0,-6,5.25,0,0
Commanders,2006,15,354,270,0,1777,193,161,0.38461538461538464,0.0,6,5.9,1,0
Commanders,2006,14,415,263,2,2266,205,210,0.4375,0.0,-2,5.928571428571429,0,0
Commanders,2006,13,381,369,2,1898,204,177,0.42857142857142855,0.3333333333333333,-10,5.148648648648648,0,0
Commanders,2006,12,253,264,1,1754,110,143,0.26666666666666666,0.5,4,4.147540983606557,1,0
Commanders,2006,11,252,359,1,1439,193,59,0.3076923076923077,1.0,-3,4.5,0,0
Commanders,2006,10,278,400,1,1771,132,146,0.23076923076923078,0.0,-24,4.412698412698413,0,0
Commanders,2006,9,300,378,1,1712,183,117,0.38461538461538464,0.3333333333333333,3,5.357142857142857,1,0
Commanders,2006,7,325,452,0,1854,211,114,0.42857142857142855,0.5,-14,5.158730158730159,0,0
Cowboys,2006,17,365,362,4,1673,307,58,0.6,0.4,-8,6.4035087719298245,0,0
Cowboys,2006,16,201,426,3,1374,118,83,0.45454545454545453,0.5,-16,3.9411764705882355,0,0
Cowboys,2006,15,352,376,2,2001,258,94,0.5833333333333334,1.0,10,5.966101694915254,1,0
Cowboys,2006,14,347,536,2,1369,231,116,0.125,0.0,-25,6.803921568627451,0,0
Cowboys,2006,13,365,396,2,1599,255,110,0.5454545454545454,0.6666666666666666,3,6.186440677966102,1,0
Cowboys,2006,12,435,211,0,2237,298,137,0.5833333333333334,0.8,28,6.492537313432836,1,0
Cowboys,2006,11,342,335,2,2022,225,117,0.36363636363636365,1.0,7,5.7,1,0
Cowboys,2006,10,434,295,0,1935,308,126,0.6428571428571429,0.3333333333333333,17,6.888888888888889,1,0
Cowboys,2006,9,378,300,0,1888,267,111,0.625,0.4,-3,5.641791044776119,0,0
Cowboys,2006,8,414,204,1,2296,258,156,0.42857142857142855,0.8,21,5.447368421052632,1,0
Dolphins,2006,17,354,399,1,1752,204,150,0.5333333333333333,0.25,-5,5.53125,0,0
Dolphins,2006,16,253,324,0,1768,129,124,0.07692307692307693,0.5,-3,4.362068965517241,0,0
Dolphins,2006,15,212,286,2,1700,100,112,0.25,0.0,-21,3.365079365079365,0,0
Dolphins,2006,14,315,189,0,1880,184,131,0.25,0.25,21,5.080645161290323,1,0
Dolphins,2006,13,309,353,2,1744,241,68,0.5,0.3333333333333333,-14,4.753846153846154,0,0
Dolphins,2006,12,395,220,2,2044,209,186,0.5,0.5,17,6.076923076923077,1,0
Dolphins,2006,11,254,361,2,1440,247,7,0.38461538461538464,0.3333333333333333,4,4.535714285714286,1,0
Dolphins,2006,10,306,265,1,2150,189,117,0.4117647058823529,0.5,3,4.191780821917808,1,0
Dolphins,2006,9,298,292,2,1794,137,161,0.4117647058823529,0.4,18,4.447761194029851,1,0
Dolphins,2006,7,448,346,3,1921,381,67,0.3888888888888889,0.6666666666666666,-10,5.397590361445783,0,0
Eagles,2006,17,393,378,1,1482,350,43,0.36363636363636365,0.6666666666666666,7,7.415094339622642,1,0
Eagles,2006,16,426,201,1,2226,222,204,0.5625,0.3333333333333333,16,6.358208955223881,1,0
Eagles,2006,15,382,358,2,1909,221,161,0.4,1.0,14,6.366666666666666,1,0
Eagles,2006,14,263,415,1,1334,164,99,0.4,1.0,2,5.844444444444444,1,0
Eagles,2006,13,402,377,0,1943,304,98,0.4117647058823529,0.3333333333333333,3,6.0,1,0
Eagles,2006,12,300,420,3,1782,151,149,0.5,0.75,-24,5.357142857142857,0,0
Eagles,2006,11,390,293,3,2182,267,123,0.43478260869565216,0.5,-18,4.285714285714286,0,0
Eagles,2006,10,400,278,0,1829,255,145,0.4,0.0,24,6.557377049180328,1,0
Eagles,2006,8,227,285,0,1389,142,85,0.2857142857142857,0.0,-7,3.913793103448276,0,0
Eagles,2006,7,506,196,4,1739,298,208,0.6363636363636364,0.6666666666666666,-2,8.031746031746032,0,0
Falcons,2006,17,378,393,1,2118,219,159,0.4117647058823529,0.6666666666666666,-7,5.108108108108108,0,0
Falcons,2006,16,177,194,2,1093,94,83,0.3,0.0,-7,4.214285714285714,0,0
Falcons,2006,15,376,352,3,1599,249,127,0.5,1.0,-10,6.266666666666667,0,0
Falcons,2006,14,280,272,1,1829,141,139,0.4,0.0,11,4.745762711864407,1,0
Falcons,2006,13,369,381,0,1702,113,256,0.4166666666666667,0.5,10,6.362068965517241,1,0
Falcons,2006,12,333,427,0,2059,52,281,0.26666666666666666,0.3333333333333333,-18,4.625,0,0
Falcons,2006,11,186,328,0,1397,82,104,0.18181818181818182,0.3333333333333333,-14,3.6470588235294117,0,0
Falcons,2006,10,343,236,3,1702,194,149,0.35294117647058826,0.5,-4,4.830985915492958,0,0
Falcons,2006,9,319,435,3,1624,154,165,0.2727272727272727,0.6666666666666666,-16,5.316666666666666,0,0
Falcons,2006,8,420,331,0,2228,277,143,0.5384615384615384,0.3333333333333333,2,6.268656716417911,1,0
Giants,2006,17,355,393,0,1684,94,261,0.5714285714285714,0.4,6,5.819672131147541,1,0
Giants,2006,16,142,359,3,1166,59,83,0.0,0.0,-23,3.1555555555555554,0,0
Giants,2006,15,358,382,4,1691,270,88,0.2222222222222222,0.4,-14,5.682539682539683,0,0
Giants,2006,14,307,463,0,1825,172,135,0.2222222222222222,0.5,14,4.449275362318841,1,0
Giants,2006,13,396,365,1,2001,270,126,0.5,0.5,-3,6.092307692307692,0,0
Giants,2006,12,287,343,2,2017,143,144,0.5333333333333333,1.0,-3,4.484375,0,0
Giants,2006,11,247,414,3,1181,222,25,0.3076923076923077,0.0,-16,4.410714285714286,0,0
Giants,2006,10,249,352,3,1634,99,150,0.16666666666666666,0.5,-18,4.446428571428571,0,0
Giants,2006,9,285,251,1,1865,163,122,0.5454545454545454,0.5,4,4.830508474576271,1,0
Giants,2006,8,251,174,0,2138,143,108,0.21428571428571427,0.6666666666666666,14,3.6911764705882355,1,0
Jaguars,2006,17,397,395,1,1762,284,113,0.42857142857142855,0.75,-5,6.107692307692307,0,0
Jaguars,2006,16,339,359,1,1367,195,144,0.4166666666666667,1.0,-3,7.369565217391305,0,0
Jaguars,2006,15,396,98,4,2662,203,193,0.5263157894736842,0.4,-7,4.829268292682927,0,0
Jaguars,2006,14,447,339,1,1897,72,375,0.2222222222222222,0.5,27,7.842105263157895,1,0
Jaguars,2006,13,353,309,1,1856,203,150,0.5833333333333334,0.6666666666666666,14,6.192982456140351,1,0
Jaguars,2006,12,323,241,1,1930,116,207,0.09090909090909091,0.75,-3,5.383333333333334,0,0
Jaguars,2006,11,414,247,1,2419,249,165,0.5,0.4,16,5.52,1,0
Jaguars,2006,10,322,306,4,1347,204,118,0.5,1.0,-3,5.8545454545454545,0,0
Jaguars,2006,9,342,262,0,1811,169,173,0.38461538461538464,0.6666666666666666,30,6.333333333333333,1,0
Jaguars,2006,8,285,227,1,2211,76,209,0.2857142857142857,0.3333333333333333,7,4.453125,1,0
Jets,2006,17,266,209,0,2209,149,117,0.5882352941176471,0.4,20,3.911764705882353,1,0
Jets,2006,16,324,253,1,1832,229,95,0.3888888888888889,0.0,3,5.4,1,0
Jets,2006,15,391,307,2,2186,323,68,0.5,0.25,13,5.507042253521127,1,0
Jets,2006,14,275,318,3,1928,143,132,0.4375,0.5,-18,3.9285714285714284,0,0
Jets,2006,13,441,351,2,1887,263,178,0.6,0.6666666666666666,28,6.681818181818182,1,0
Jets,2006,12,304,334,0,1749,277,27,0.3076923076923077,0.5,15,5.1525423728813555,1,0
Jets,2006,11,264,284,2,1914,156,108,0.35294117647058826,0.0,-10,3.9402985074626864,0,0
Jets,2006,10,278,377,1,1834,161,117,0.46153846153846156,0.5,3,4.412698412698413,1,0
Jets,2006,8,193,267,3,1489,105,88,0.38461538461538464,0.0,-7,3.4464285714285716,0,0
Jets,2006,7,398,386,1,2054,177,221,0.6666666666666666,0.6,7,6.03030303030303,1,0
Lions,2006,17,362,365,1,1927,277,85,0.5294117647058824,0.42857142857142855,8,5.027777777777778,1,0
Lions,2006,16,327,354,1,1517,260,67,0.23076923076923078,1.0,-5,4.954545454545454,0,0
Lions,2006,15,142,303,3,1586,84,58,0.16666666666666666,0.0,-8,2.730769230769231,0,0
Lions,2006,14,280,328,6,1469,283,-3,0.4,0.0,-10,5.185185185185185,0,0
Lions,2006,13,361,363,5,1843,284,77,0.4166666666666667,0.25,-7,5.553846153846154,0,0
Lions,2006,12,220,395,2,1556,199,21,0.16666666666666666,1.0,-17,3.793103448275862,0,0
Lions,2006,11,281,338,1,1757,213,68,0.3333333333333333,0.3333333333333333,-7,4.532258064516129,0,0
Lions,2006,10,251,315,4,1271,180,71,0.3333333333333333,0.25,-6,5.02,0,0
Lions,2006,9,435,319,1,1976,308,127,0.5,0.16666666666666666,16,7.016129032258065,1,0
Lions,2006,7,386,398,2,1546,261,125,0.4,0.5,-7,6.5423728813559325,0,0
Packers,2006,17,373,316,1,2216,276,97,0.55,0.25,19,4.782051282051282,1,0
Packers,2006,16,319,104,3,2079,273,46,0.3684210526315789,0.0,2,4.197368421052632,1,0
Packers,2006,15,303,142,4,2014,164,139,0.4666666666666667,0.2,8,4.328571428571428,1,0
Packers,2006,14,420,340,0,2011,281,139,0.4,0.25,11,6.086956521739131,1,0
Packers,2006,13,351,441,3,1713,202,149,0.3076923076923077,0.0,-28,4.875,0,0
Packers,2006,12,316,382,4,1433,265,51,0.42857142857142855,0.3333333333333333,-10,5.543859649122807,0,0
Packers,2006,11,120,357,1,1250,76,44,0.07692307692307693,0.0,-35,2.5,0,0
Packers,2006,10,394,312,0,2019,347,47,0.47368421052631576,0.25,6,5.794117647058823,1,0
Packers,2006,9,427,184,4,2061,280,147,0.4375,0.3333333333333333,-14,5.405063291139241,0,0
Packers,2006,8,383,218,0,2019,180,203,0.2857142857142857,1.0,17,5.984375,1,0
Panthers,2006,17,313,297,0,2079,207,106,0.3333333333333333,0.6666666666666666,10,5.216666666666667,1,0
Panthers,2006,16,194,177,0,2507,11,183,0.5,1.0,7,3.129032258064516,1,0
Panthers,2006,15,240,306,2,1367,197,43,0.23076923076923078,0.0,-34,4.363636363636363,0,0
Panthers,2006,14,463,307,3,1775,418,45,0.3125,0.0,-14,5.935897435897436,0,0
Panthers,2006,13,377,402,2,1657,269,108,0.3076923076923077,0.6666666666666666,-3,6.283333333333333,0,0
Panthers,2006,12,264,253,2,1846,163,101,0.375,1.0,-4,4.125,0,0
Panthers,2006,11,411,111,3,2323,169,242,0.4,0.0,15,5.708333333333333,1,0
Panthers,2006,10,318,222,2,1996,240,78,0.42857142857142855,0.6666666666666666,14,4.96875,1,0
Panthers,2006,8,204,414,3,1304,128,76,0.3333333333333333,1.0,-21,4.0,0,0
Panthers,2006,7,277,342,1,1528,217,60,0.18181818181818182,0.5,-3,5.226415094339623,0,0
Patriots,2006,17,414,342,0,1783,243,171,0.35714285714285715,0.5714285714285714,17,6.786885245901639,1,0
Patriots,2006,16,359,339,0,2233,242,117,0.5,1.0,3,5.128571428571429,1,0
Patriots,2006,15,230,198,0,2153,125,105,0.4117647058823529,0.3333333333333333,33,3.484848484848485,1,0
Patriots,2006,14,189,315,3,1720,66,123,0.4666666666666667,0.0,-21,3.2586206896551726,0,0
Patriots,2006,13,363,361,3,1757,284,79,0.4444444444444444,0.6,7,5.671875,1,0
Patriots,2006,12,352,324,5,1738,267,85,0.4375,0.6666666666666666,4,5.253731343283582,1,0
Patriots,2006,11,357,120,1,2350,235,122,0.47058823529411764,1.0,35,4.890410958904109,1,0
Patriots,2006,10,377,278,2,1766,232,145,0.25,0.3333333333333333,-3,5.712121212121212,0,0
Patriots,2006,9,349,354,5,1834,201,148,0.5384615384615384,0.5,-7,5.132352941176471,0,0
Patriots,2006,8,430,284,2,1785,345,85,0.36363636363636365,0.6666666666666666,24,7.049180327868853,1,0
Raiders,2006,17,209,266,3,1391,121,88,0.2727272727272727,0.0,-20,4.18,0,0
